"block","raintreat","brc","date","daily_avg","dayrain","dsr","rain7day","rain5day","rain_weighted"
"4","W","4WB",2025-04-26,0.118208333333333,7.366,0,7.366,7.366,0
"4","W","4WB",2025-04-27,0.189708333333333,2.286,0,9.652,9.652,0
"4","W","4WB",2025-04-28,0.2161875,0.254,0,9.906,9.906,0
"4","W","4WB",2025-04-29,0.201583333333333,0,1,9.906,9.906,0.0916926462497708
"4","W","4WB",2025-04-30,0.182958333333333,0,2,9.906,9.906,0.183385292499542
"4","W","4WB",2025-05-01,0.163791666666667,0,3,9.906,2.54,0.847457627118644
"4","W","4WB",2025-05-02,0.148458333333333,0,4,9.906,0.254,3.18979266347687
"4","W","4WB",2025-05-03,0.136479166666667,0,5,2.54,0,5
"4","W","4WB",2025-05-04,0.126875,0,6,0.254,0,6
"4","W","4WB",2025-05-05,0.11836170212766,0,7,0,0,7
"4","W","4WB",2025-05-06,0.112407407407407,0,8,0,0,8
"6","C","6CA",2025-01-13,0.12653125,0,7,0,0,7
"6","C","6CA",2025-01-14,0.122041666666667,0,8,0,0,8
"6","C","6CA",2025-01-15,0.117916666666667,0,9,0,0,9
"6","C","6CA",2025-01-16,0.116979166666667,0,10,0,0,10
"6","C","6CA",2025-01-17,0.12,0,11,0,0,11
"6","C","6CA",2025-01-18,0.1225,0,12,0,0,12
"6","C","6CA",2025-01-19,0.121354166666667,0,13,0,0,13
"6","C","6CA",2025-01-20,0.118645833333333,0,14,0,0,14
"6","C","6CA",2025-01-21,0.1120625,0,15,0,0,15
"6","C","6CA",2025-01-22,0.110395833333333,0,16,0,0,16
"6","C","6CA",2025-01-23,0.1039375,0,17,0,0,17
"6","C","6CA",2025-01-24,0.0992083333333333,0,18,0,0,18
"6","C","6CA",2025-01-25,0.0988958333333333,0,19,0,0,19
"6","C","6CA",2025-01-26,0.0958125,0,20,0,0,20
"6","C","6CA",2025-01-27,0.093875,0,21,0,0,21
"6","C","6CA",2025-01-28,0.0907708333333333,0,22,0,0,22
"6","C","6CA",2025-01-29,0.0875416666666667,0,23,0,0,23
"6","C","6CA",2025-01-30,0.0878333333333333,0,24,0,0,24
"6","C","6CA",2025-01-31,0.14725,8.128,0,8.128,8.128,0
"6","C","6CA",2025-02-01,0.273,26.416,0,34.544,34.544,0
"6","C","6CA",2025-02-02,0.284854166666667,11.176,0,45.72,45.72,0
"6","C","6CA",2025-02-03,0.2790625,14.986,0,60.706,60.706,0
"6","C","6CA",2025-02-04,0.292333333333333,56.642,0,117.348,117.348,0
"6","C","6CA",2025-02-05,0.279166666666667,0,1,117.348,109.22,0.00907276356378153
"6","C","6CA",2025-02-06,0.273520833333333,42.164,0,159.512,124.968,0
"6","C","6CA",2025-02-07,0.282354166666667,0,1,151.384,113.792,0.0087114084605199
"6","C","6CA",2025-02-08,0.2636875,0,2,124.968,98.806,0.0200388754183115
"6","C","6CA",2025-02-09,0.248979166666667,0,3,113.792,42.164,0.0695023630803447
"6","C","6CA",2025-02-10,0.229270833333333,0,4,98.806,42.164,0.0926698174404596
"6","C","6CA",2025-02-11,0.221333333333333,0,5,42.164,0,5
"6","C","6CA",2025-02-12,0.216291666666667,6.604,0,48.768,6.604,0
"6","C","6CA",2025-02-13,0.265979166666667,49.022,0,55.626,55.626,0
"6","C","6CA",2025-02-14,0.266208333333333,0.508,0,56.134,56.134,0
"6","C","6CA",2025-02-15,0.253479166666667,0,1,56.134,56.134,0.0175027129205027
"6","C","6CA",2025-02-16,0.253291666666667,3.302,0,59.436,59.436,0
"6","C","6CA",2025-02-17,0.248583333333333,0,1,59.436,52.832,0.018576311487591
"6","C","6CA",2025-02-18,0.237166666666667,0,2,59.436,3.81,0.415800415800416
"6","C","6CA",2025-02-19,0.235531914893617,0,3,52.832,3.302,0.697350069735007
"6","C","6CA",2025-02-20,0.226020833333333,0,4,3.81,3.302,0.929800092980009
"6","C","6CA",2025-02-21,0.2005625,0,5,3.302,0,5
"6","C","6CA",2025-02-22,0.196,0,6,3.302,0,6
"6","C","6CA",2025-02-23,0.1978125,0,7,0,0,7
"6","C","6CA",2025-02-24,0.196645833333333,0,8,0,0,8
"6","C","6CA",2025-02-25,0.1945625,0,9,0,0,9
"6","C","6CA",2025-02-26,0.188375,0,10,0,0,10
"6","C","6CA",2025-02-27,0.1804375,0,11,0,0,11
"6","C","6CA",2025-02-28,0.172666666666667,0,12,0,0,12
"6","C","6CA",2025-03-01,0.16475,0,13,0,0,13
"6","C","6CA",2025-03-02,0.167375,0,14,0,0,14
"6","C","6CA",2025-03-03,0.164729166666667,0,15,0,0,15
"6","C","6CA",2025-03-04,0.1643125,0,16,0,0,16
"6","C","6CA",2025-03-05,0.163979166666667,0,17,0,0,17
"6","C","6CA",2025-03-06,0.159229166666667,0,18,0,0,18
"6","C","6CA",2025-03-07,0.156125,0,19,0,0,19
"6","C","6CA",2025-03-08,0.1495625,0,20,0,0,20
"6","C","6CA",2025-03-09,0.146041666666667,0,21,0,0,21
"6","C","6CA",2025-03-10,0.142395833333333,0,22,0,0,22
"6","C","6CA",2025-03-11,0.137229166666667,0,23,0,0,23
"6","C","6CA",2025-03-12,0.185145833333333,29.718,0,29.718,29.718,0
"6","C","6CA",2025-03-13,0.2538125,3.048,0,32.766,32.766,0
"6","C","6CA",2025-03-14,0.255145833333333,18.796,0,51.562,51.562,0
"6","C","6CA",2025-03-15,0.255,0,1,51.562,51.562,0.0190251512499524
"6","C","6CA",2025-03-16,0.254229166666667,14.478,0,66.04,66.04,0
"6","C","6CA",2025-03-17,0.277729166666667,8.128,0,74.168,44.45,0
"6","C","6CA",2025-03-18,0.258958333333333,0.254,0,74.422,41.656,0
"6","C","6CA",2025-03-19,0.2465,2.032,0,46.736,24.892,0
"6","C","6CA",2025-03-20,0.243666666666667,0.254,0,43.942,25.146,0
"6","C","6CA",2025-03-21,0.2256875,0,1,25.146,10.668,0.085704490915324
"6","C","6CA",2025-03-22,0.213041666666667,0,2,25.146,2.54,0.564971751412429
"6","C","6CA",2025-03-23,0.206395833333333,0,3,10.668,2.286,0.912964090079123
"6","C","6CA",2025-03-24,0.194229166666667,0,4,2.54,0.254,3.18979266347687
"6","C","6CA",2025-03-25,0.184895833333333,0,5,2.286,0,5
"6","C","6CA",2025-03-26,0.179020833333333,0.254,0,0.508,0.254,0
"6","C","6CA",2025-03-27,0.216583333333333,6.096,0,6.35,6.35,0
"6","C","6CA",2025-03-28,0.237375,0,1,6.35,6.35,0.136054421768707
"6","C","6CA",2025-03-29,0.207106382978723,0,2,6.35,6.35,0.272108843537415
"6","C","6CA",2025-03-30,0.224958333333333,10.668,0,17.018,17.018,0
"6","C","6CA",2025-03-31,0.248708333333333,6.35,0,23.368,23.114,0
"6","C","6CA",2025-04-01,0.247604166666667,1.016,0,24.384,18.034,0
"6","C","6CA",2025-04-02,0.239395833333333,0,1,24.13,18.034,0.0525375643585163
"6","C","6CA",2025-04-03,0.2166875,0,2,18.034,18.034,0.105075128717033
"6","C","6CA",2025-04-04,0.203395833333333,0,3,18.034,7.366,0.35859431030361
"6","C","6CA",2025-04-05,0.192833333333333,0,4,18.034,1.016,1.98412698412698
"6","C","6CA",2025-04-06,0.187041666666667,0,5,7.366,0,5
"6","C","6CA",2025-04-07,0.1848125,0,6,1.016,0,6
"6","C","6CA",2025-04-08,0.180979166666667,0,7,0,0,7
"6","C","6CA",2025-04-09,0.171125,0,8,0,0,8
"6","C","6CA",2025-04-10,0.159520833333333,0,9,0,0,9
"6","C","6CA",2025-04-11,0.149541666666667,0,10,0,0,10
"6","C","6CA",2025-04-12,0.1345,0,11,0,0,11
"6","C","6CA",2025-04-13,0.1189375,0,12,0,0,12
"6","C","6CA",2025-04-14,0.101791666666667,0,13,0,0,13
"6","C","6CA",2025-04-15,0.0856666666666667,0,14,0,0,14
"6","C","6CA",2025-04-16,0.0758958333333333,0,15,0,0,15
"6","C","6CA",2025-04-17,0.0667083333333333,0,16,0,0,16
"6","C","6CA",2025-04-18,0.0599166666666667,0,17,0,0,17
"6","C","6CA",2025-04-19,0.0540416666666667,0,18,0,0,18
"6","C","6CA",2025-04-20,0.0475416666666667,0,19,0,0,19
"6","C","6CA",2025-04-21,0.0405416666666667,0,20,0,0,20
"6","C","6CA",2025-04-22,0.03725,0,21,0,0,21
"6","C","6CA",2025-04-23,0.0297708333333333,0,22,0,0,22
"6","C","6CA",2025-04-24,0.0290625,0,23,0,0,23
"6","C","6CA",2025-04-25,0.0252291666666667,0,24,0,0,24
"6","C","6CA",2025-04-26,0.05525,7.366,0,7.366,7.366,0
"6","C","6CA",2025-04-27,0.226541666666667,2.286,0,9.652,9.652,0
"6","C","6CA",2025-04-28,0.194,0.254,0,9.906,9.906,0
"6","C","6CA",2025-04-29,0.157229166666667,0,1,9.906,9.906,0.0916926462497708
"6","C","6CA",2025-04-30,0.125416666666667,0,2,9.906,9.906,0.183385292499542
"6","C","6CA",2025-05-01,0.096875,0,3,9.906,2.54,0.847457627118644
"6","C","6CA",2025-05-02,0.0759583333333333,0,4,9.906,0.254,3.18979266347687
"6","C","6CA",2025-05-03,0.0589166666666667,0,5,2.54,0,5
"6","C","6CA",2025-05-04,0.0454166666666667,0,6,0.254,0,6
"6","C","6CA",2025-05-05,0.0337446808510638,0,7,0,0,7
"6","C","6CA",2025-05-06,0.026037037037037,0,8,0,0,8
"6","C","6CB",2025-01-13,0.1161875,0,7,0,0,7
"6","C","6CB",2025-01-14,0.110541666666667,0,8,0,0,8
"6","C","6CB",2025-01-15,0.103208333333333,0,9,0,0,9
"6","C","6CB",2025-01-16,0.104458333333333,0,10,0,0,10
"6","C","6CB",2025-01-17,0.108104166666667,0,11,0,0,11
"6","C","6CB",2025-01-18,0.1096875,0,12,0,0,12
"6","C","6CB",2025-01-19,0.1098125,0,13,0,0,13
"6","C","6CB",2025-01-20,0.1053125,0,14,0,0,14
"6","C","6CB",2025-01-21,0.093625,0,15,0,0,15
"6","C","6CB",2025-01-22,0.0891041666666667,0,16,0,0,16
"6","C","6CB",2025-01-23,0.0759583333333333,0,17,0,0,17
"6","C","6CB",2025-01-24,0.07025,0,18,0,0,18
"6","C","6CB",2025-01-25,0.0685208333333333,0,19,0,0,19
"6","C","6CB",2025-01-26,0.0597291666666667,0,20,0,0,20
"6","C","6CB",2025-01-27,0.0541666666666667,0,21,0,0,21
"6","C","6CB",2025-01-28,0.0498333333333333,0,22,0,0,22
"6","C","6CB",2025-01-29,0.0473125,0,23,0,0,23
"6","C","6CB",2025-01-30,0.0502083333333333,0,24,0,0,24
"6","C","6CB",2025-01-31,0.0667916666666667,8.128,0,8.128,8.128,0
"6","C","6CB",2025-02-01,0.234895833333333,26.416,0,34.544,34.544,0
"6","C","6CB",2025-02-02,0.271791666666667,11.176,0,45.72,45.72,0
"6","C","6CB",2025-02-03,0.268916666666667,14.986,0,60.706,60.706,0
"6","C","6CB",2025-02-04,0.284625,56.642,0,117.348,117.348,0
"6","C","6CB",2025-02-05,0.268104166666667,0,1,117.348,109.22,0.00907276356378153
"6","C","6CB",2025-02-06,0.264979166666667,42.164,0,159.512,124.968,0
"6","C","6CB",2025-02-07,0.271041666666667,0,1,151.384,113.792,0.0087114084605199
"6","C","6CB",2025-02-08,0.254791666666667,0,2,124.968,98.806,0.0200388754183115
"6","C","6CB",2025-02-09,0.247854166666667,0,3,113.792,42.164,0.0695023630803447
"6","C","6CB",2025-02-10,0.239979166666667,0,4,98.806,42.164,0.0926698174404596
"6","C","6CB",2025-02-11,0.234416666666667,0,5,42.164,0,5
"6","C","6CB",2025-02-12,0.230604166666667,6.604,0,48.768,6.604,0
"6","C","6CB",2025-02-13,0.265166666666667,49.022,0,55.626,55.626,0
"6","C","6CB",2025-02-14,0.262083333333333,0.508,0,56.134,56.134,0
"6","C","6CB",2025-02-15,0.250145833333333,0,1,56.134,56.134,0.0175027129205027
"6","C","6CB",2025-02-16,0.249729166666667,3.302,0,59.436,59.436,0
"6","C","6CB",2025-02-17,0.246291666666667,0,1,59.436,52.832,0.018576311487591
"6","C","6CB",2025-02-18,0.241104166666667,0,2,59.436,3.81,0.415800415800416
"6","C","6CB",2025-02-19,0.239446808510638,0,3,52.832,3.302,0.697350069735007
"6","C","6CB",2025-02-20,0.231895833333333,0,4,3.81,3.302,0.929800092980009
"6","C","6CB",2025-02-21,0.214,0,5,3.302,0,5
"6","C","6CB",2025-02-22,0.2036875,0,6,3.302,0,6
"6","C","6CB",2025-02-23,0.2005,0,7,0,0,7
"6","C","6CB",2025-02-24,0.1953125,0,8,0,0,8
"6","C","6CB",2025-02-25,0.194166666666667,0,9,0,0,9
"6","C","6CB",2025-02-26,0.1886875,0,10,0,0,10
"6","C","6CB",2025-02-27,0.175770833333333,0,11,0,0,11
"6","C","6CB",2025-02-28,0.162375,0,12,0,0,12
"6","C","6CB",2025-03-01,0.14675,0,13,0,0,13
"6","C","6CB",2025-03-02,0.1358125,0,14,0,0,14
"6","C","6CB",2025-03-03,0.130416666666667,0,15,0,0,15
"6","C","6CB",2025-03-04,0.129166666666667,0,16,0,0,16
"6","C","6CB",2025-03-05,0.128333333333333,0,17,0,0,17
"6","C","6CB",2025-03-06,0.119229166666667,0,18,0,0,18
"6","C","6CB",2025-03-07,0.116520833333333,0,19,0,0,19
"6","C","6CB",2025-03-08,0.1093125,0,20,0,0,20
"6","C","6CB",2025-03-09,0.102,0,21,0,0,21
"6","C","6CB",2025-03-10,0.0962916666666667,0,22,0,0,22
"6","C","6CB",2025-03-11,0.0896666666666667,0,23,0,0,23
"6","C","6CB",2025-03-12,0.153895833333333,29.718,0,29.718,29.718,0
"6","C","6CB",2025-03-13,0.2559375,3.048,0,32.766,32.766,0
"6","C","6CB",2025-03-14,0.258729166666667,18.796,0,51.562,51.562,0
"6","C","6CB",2025-03-15,0.259270833333333,0,1,51.562,51.562,0.0190251512499524
"6","C","6CB",2025-03-16,0.257333333333333,14.478,0,66.04,66.04,0
"6","C","6CB",2025-03-17,0.272166666666667,8.128,0,74.168,44.45,0
"6","C","6CB",2025-03-18,0.264729166666667,0.254,0,74.422,41.656,0
"6","C","6CB",2025-03-19,0.256875,2.032,0,46.736,24.892,0
"6","C","6CB",2025-03-20,0.256145833333333,0.254,0,43.942,25.146,0
"6","C","6CB",2025-03-21,0.246666666666667,0,1,25.146,10.668,0.085704490915324
"6","C","6CB",2025-03-22,0.237,0,2,25.146,2.54,0.564971751412429
"6","C","6CB",2025-03-23,0.230604166666667,0,3,10.668,2.286,0.912964090079123
"6","C","6CB",2025-03-24,0.2118125,0,4,2.54,0.254,3.18979266347687
"6","C","6CB",2025-03-25,0.1925,0,5,2.286,0,5
"6","C","6CB",2025-03-26,0.179479166666667,0.254,0,0.508,0.254,0
"6","C","6CB",2025-03-27,0.204166666666667,6.096,0,6.35,6.35,0
"6","C","6CB",2025-03-28,0.235645833333333,0,1,6.35,6.35,0.136054421768707
"6","C","6CB",2025-03-29,0.211489361702128,0,2,6.35,6.35,0.272108843537415
"6","C","6CB",2025-03-30,0.2289375,10.668,0,17.018,17.018,0
"6","C","6CB",2025-03-31,0.253291666666667,6.35,0,23.368,23.114,0
"6","C","6CB",2025-04-01,0.252645833333333,1.016,0,24.384,18.034,0
"6","C","6CB",2025-04-02,0.247,0,1,24.13,18.034,0.0525375643585163
"6","C","6CB",2025-04-03,0.233125,0,2,18.034,18.034,0.105075128717033
"6","C","6CB",2025-04-04,0.2191875,0,3,18.034,7.366,0.35859431030361
"6","C","6CB",2025-04-05,0.201666666666667,0,4,18.034,1.016,1.98412698412698
"6","C","6CB",2025-04-06,0.186125,0,5,7.366,0,5
"6","C","6CB",2025-04-07,0.171145833333333,0,6,1.016,0,6
"6","C","6CB",2025-04-08,0.162145833333333,0,7,0,0,7
"6","C","6CB",2025-04-09,0.148020833333333,0,8,0,0,8
"6","C","6CB",2025-04-10,0.132166666666667,0,9,0,0,9
"6","C","6CB",2025-04-11,0.116166666666667,0,10,0,0,10
"6","C","6CB",2025-04-12,0.100083333333333,0,11,0,0,11
"6","C","6CB",2025-04-13,0.08475,0,12,0,0,12
"6","C","6CB",2025-04-14,0.0679583333333333,0,13,0,0,13
"6","C","6CB",2025-04-15,0.0576458333333333,0,14,0,0,14
"6","C","6CB",2025-04-16,0.0537708333333333,0,15,0,0,15
"6","C","6CB",2025-04-17,0.0520833333333333,0,16,0,0,16
"6","C","6CB",2025-04-18,0.0481666666666667,0,17,0,0,17
"6","C","6CB",2025-04-19,0.0405,0,18,0,0,18
"6","C","6CB",2025-04-20,0.0383541666666667,0,19,0,0,19
"6","C","6CB",2025-04-21,0.0358333333333333,0,20,0,0,20
"6","C","6CB",2025-04-22,0.0325833333333333,0,21,0,0,21
"6","C","6CB",2025-04-23,0.0239583333333333,0,22,0,0,22
"6","C","6CB",2025-04-24,0.0229166666666667,0,23,0,0,23
"6","C","6CB",2025-04-25,0.0214166666666667,0,24,0,0,24
"6","C","6CB",2025-04-26,0.05225,7.366,0,7.366,7.366,0
"6","C","6CB",2025-04-27,0.223291666666667,2.286,0,9.652,9.652,0
"6","C","6CB",2025-04-28,0.194958333333333,0.254,0,9.906,9.906,0
"6","C","6CB",2025-04-29,0.159270833333333,0,1,9.906,9.906,0.0916926462497708
"6","C","6CB",2025-04-30,0.129270833333333,0,2,9.906,9.906,0.183385292499542
"6","C","6CB",2025-05-01,0.100333333333333,0,3,9.906,2.54,0.847457627118644
"6","C","6CB",2025-05-02,0.0746875,0,4,9.906,0.254,3.18979266347687
"6","C","6CB",2025-05-03,0.0561666666666667,0,5,2.54,0,5
"6","C","6CB",2025-05-04,0.0445,0,6,0.254,0,6
"6","C","6CB",2025-05-05,0.0301914893617021,0,7,0,0,7
"6","C","6CB",2025-05-06,0.0207777777777778,0,8,0,0,8
"6","D","6DA",2025-01-13,0.18034375,0,7,0,0,7
"6","D","6DA",2025-01-14,0.179083333333333,0,8,0,0,8
"6","D","6DA",2025-01-15,0.177625,0,9,0,0,9
"6","D","6DA",2025-01-16,0.176958333333333,0,10,0,0,10
"6","D","6DA",2025-01-17,0.178083333333333,0,11,0,0,11
"6","D","6DA",2025-01-18,0.179208333333333,0,12,0,0,12
"6","D","6DA",2025-01-19,0.179125,0,13,0,0,13
"6","D","6DA",2025-01-20,0.178041666666667,0,14,0,0,14
"6","D","6DA",2025-01-21,0.174645833333333,0,15,0,0,15
"6","D","6DA",2025-01-22,0.173208333333333,0,16,0,0,16
"6","D","6DA",2025-01-23,0.1701875,0,17,0,0,17
"6","D","6DA",2025-01-24,0.167395833333333,0,18,0,0,18
"6","D","6DA",2025-01-25,0.1665,0,19,0,0,19
"6","D","6DA",2025-01-26,0.164479166666667,0,20,0,0,20
"6","D","6DA",2025-01-27,0.163520833333333,0,21,0,0,21
"6","D","6DA",2025-01-28,0.161541666666667,0,22,0,0,22
"6","D","6DA",2025-01-29,0.15975,0,23,0,0,23
"6","D","6DA",2025-01-30,0.159625,0,24,0,0,24
"6","D","6DA",2025-01-31,0.160020833333333,8.128,0,8.128,8.128,0
"6","D","6DA",2025-02-01,0.166458333333333,26.416,0,34.544,34.544,0
"6","D","6DA",2025-02-02,0.234166666666667,11.176,0,45.72,45.72,0
"6","D","6DA",2025-02-03,0.254520833333333,14.986,0,60.706,60.706,0
"6","D","6DA",2025-02-04,0.272166666666667,56.642,0,117.348,117.348,0
"6","D","6DA",2025-02-05,0.26525,0,1,117.348,109.22,0.00907276356378153
"6","D","6DA",2025-02-06,0.257416666666667,42.164,0,159.512,124.968,0
"6","D","6DA",2025-02-07,0.272020833333333,0,1,151.384,113.792,0.0087114084605199
"6","D","6DA",2025-02-08,0.246458333333333,0,2,124.968,98.806,0.0200388754183115
"6","D","6DA",2025-02-09,0.229875,0,3,113.792,42.164,0.0695023630803447
"6","D","6DA",2025-02-10,0.218458333333333,0,4,98.806,42.164,0.0926698174404596
"6","D","6DA",2025-02-11,0.214479166666667,0,5,42.164,0,5
"6","D","6DA",2025-02-12,0.2135625,6.604,0,48.768,6.604,0
"6","D","6DA",2025-02-13,0.256083333333333,49.022,0,55.626,55.626,0
"6","D","6DA",2025-02-14,0.262770833333333,0.508,0,56.134,56.134,0
"6","D","6DA",2025-02-15,0.237166666666667,0,1,56.134,56.134,0.0175027129205027
"6","D","6DA",2025-02-16,0.231270833333333,3.302,0,59.436,59.436,0
"6","D","6DA",2025-02-17,0.228333333333333,0,1,59.436,52.832,0.018576311487591
"6","D","6DA",2025-02-18,0.2235,0,2,59.436,3.81,0.415800415800416
"6","D","6DA",2025-02-19,0.220425531914894,0,3,52.832,3.302,0.697350069735007
"6","D","6DA",2025-02-20,0.216395833333333,0,4,3.81,3.302,0.929800092980009
"6","D","6DA",2025-02-21,0.209354166666667,0,5,3.302,0,5
"6","D","6DA",2025-02-22,0.205333333333333,0,6,3.302,0,6
"6","D","6DA",2025-02-23,0.204395833333333,0,7,0,0,7
"6","D","6DA",2025-02-24,0.203395833333333,0,8,0,0,8
"6","D","6DA",2025-02-25,0.202708333333333,0,9,0,0,9
"6","D","6DA",2025-02-26,0.199791666666667,0,10,0,0,10
"6","D","6DA",2025-02-27,0.1955625,0,11,0,0,11
"6","D","6DA",2025-02-28,0.191916666666667,0,12,0,0,12
"6","D","6DA",2025-03-01,0.186479166666667,0,13,0,0,13
"6","D","6DA",2025-03-02,0.184229166666667,0,14,0,0,14
"6","D","6DA",2025-03-03,0.1836875,0,15,0,0,15
"6","D","6DA",2025-03-04,0.184083333333333,0,16,0,0,16
"6","D","6DA",2025-03-05,0.183729166666667,0,17,0,0,17
"6","D","6DA",2025-03-06,0.1821875,0,18,0,0,18
"6","D","6DA",2025-03-07,0.1814375,0,19,0,0,19
"6","D","6DA",2025-03-08,0.178333333333333,0,20,0,0,20
"6","D","6DA",2025-03-09,0.176125,0,21,0,0,21
"6","D","6DA",2025-03-10,0.173875,0,22,0,0,22
"6","D","6DA",2025-03-11,0.1711875,0,23,0,0,23
"6","D","6DA",2025-03-12,0.168895833333333,29.718,0,29.718,29.718,0
"6","D","6DA",2025-03-13,0.175770833333333,3.048,0,32.766,32.766,0
"6","D","6DA",2025-03-14,0.179875,18.796,0,51.562,51.562,0
"6","D","6DA",2025-03-15,0.189208333333333,0,1,51.562,51.562,0.0190251512499524
"6","D","6DA",2025-03-16,0.195541666666667,14.478,0,66.04,66.04,0
"6","D","6DA",2025-03-17,0.226229166666667,8.128,0,74.168,44.45,0
"6","D","6DA",2025-03-18,0.225791666666667,0.254,0,74.422,41.656,0
"6","D","6DA",2025-03-19,0.216666666666667,2.032,0,46.736,24.892,0
"6","D","6DA",2025-03-20,0.210979166666667,0.254,0,43.942,25.146,0
"6","D","6DA",2025-03-21,0.2070625,0,1,25.146,10.668,0.085704490915324
"6","D","6DA",2025-03-22,0.204,0,2,25.146,2.54,0.564971751412429
"6","D","6DA",2025-03-23,0.201854166666667,0,3,10.668,2.286,0.912964090079123
"6","D","6DA",2025-03-24,0.197833333333333,0,4,2.54,0.254,3.18979266347687
"6","D","6DA",2025-03-25,0.191854166666667,0,5,2.286,0,5
"6","D","6DA",2025-03-26,0.1871875,0.254,0,0.508,0.254,0
"6","D","6DA",2025-03-27,0.186354166666667,6.096,0,6.35,6.35,0
"6","D","6DA",2025-03-28,0.186833333333333,0,1,6.35,6.35,0.136054421768707
"6","D","6DA",2025-03-29,0.185234042553191,0,2,6.35,6.35,0.272108843537415
"6","D","6DA",2025-03-30,0.184979166666667,10.668,0,17.018,17.018,0
"6","D","6DA",2025-03-31,0.188166666666667,6.35,0,23.368,23.114,0
"6","D","6DA",2025-04-01,0.191854166666667,1.016,0,24.384,18.034,0
"6","D","6DA",2025-04-02,0.193,0,1,24.13,18.034,0.0525375643585163
"6","D","6DA",2025-04-03,0.193,0,2,18.034,18.034,0.105075128717033
"6","D","6DA",2025-04-04,0.190291666666667,0,3,18.034,7.366,0.35859431030361
"6","D","6DA",2025-04-05,0.185604166666667,0,4,18.034,1.016,1.98412698412698
"6","D","6DA",2025-04-06,0.182458333333333,0,5,7.366,0,5
"6","D","6DA",2025-04-07,0.1798125,0,6,1.016,0,6
"6","D","6DA",2025-04-08,0.1775625,0,7,0,0,7
"6","D","6DA",2025-04-09,0.175479166666667,0,8,0,0,8
"6","D","6DA",2025-04-10,0.171520833333333,0,9,0,0,9
"6","D","6DA",2025-04-11,0.1676875,0,10,0,0,10
"6","D","6DA",2025-04-12,0.161333333333333,0,11,0,0,11
"6","D","6DA",2025-04-13,0.154125,0,12,0,0,12
"6","D","6DA",2025-04-14,0.1424375,0,13,0,0,13
"6","D","6DA",2025-04-15,0.13025,0,14,0,0,14
"6","D","6DA",2025-04-16,0.124125,0,15,0,0,15
"6","D","6DA",2025-04-17,0.1191875,0,16,0,0,16
"6","D","6DA",2025-04-18,0.112479166666667,0,17,0,0,17
"6","D","6DA",2025-04-19,0.104625,0,18,0,0,18
"6","D","6DA",2025-04-20,0.0987916666666667,0,19,0,0,19
"6","D","6DA",2025-04-21,0.0915416666666667,0,20,0,0,20
"6","D","6DA",2025-04-22,0.084625,0,21,0,0,21
"6","D","6DA",2025-04-23,0.0769166666666667,0,22,0,0,22
"6","D","6DA",2025-04-24,0.0729791666666667,0,23,0,0,23
"6","D","6DA",2025-04-25,0.0702916666666667,0,24,0,0,24
"6","D","6DA",2025-04-26,0.0680625,7.366,0,7.366,7.366,0
"6","D","6DA",2025-04-27,0.0701041666666667,2.286,0,9.652,9.652,0
"6","D","6DA",2025-04-28,0.0722916666666667,0.254,0,9.906,9.906,0
"6","D","6DA",2025-04-29,0.0696666666666667,0,1,9.906,9.906,0.0916926462497708
"6","D","6DA",2025-04-30,0.0651041666666667,0,2,9.906,9.906,0.183385292499542
"6","D","6DA",2025-05-01,0.0599791666666667,0,3,9.906,2.54,0.847457627118644
"6","D","6DA",2025-05-02,0.0564583333333333,0,4,9.906,0.254,3.18979266347687
"6","D","6DA",2025-05-03,0.05325,0,5,2.54,0,5
"6","D","6DA",2025-05-04,0.0488958333333333,0,6,0.254,0,6
"6","D","6DA",2025-05-05,0.0433404255319149,0,7,0,0,7
"6","D","6DA",2025-05-06,0.0367037037037037,0,8,0,0,8
"6","D","6DB",2025-01-13,0.1670625,0,7,0,0,7
"6","D","6DB",2025-01-14,0.1655,0,8,0,0,8
"6","D","6DB",2025-01-15,0.164020833333333,0,9,0,0,9
"6","D","6DB",2025-01-16,0.1648125,0,10,0,0,10
"6","D","6DB",2025-01-17,0.166104166666667,0,11,0,0,11
"6","D","6DB",2025-01-18,0.166833333333333,0,12,0,0,12
"6","D","6DB",2025-01-19,0.166458333333333,0,13,0,0,13
"6","D","6DB",2025-01-20,0.164541666666667,0,14,0,0,14
"6","D","6DB",2025-01-21,0.159166666666667,0,15,0,0,15
"6","D","6DB",2025-01-22,0.158541666666667,0,16,0,0,16
"6","D","6DB",2025-01-23,0.1528125,0,17,0,0,17
"6","D","6DB",2025-01-24,0.150541666666667,0,18,0,0,18
"6","D","6DB",2025-01-25,0.149520833333333,0,19,0,0,19
"6","D","6DB",2025-01-26,0.1450625,0,20,0,0,20
"6","D","6DB",2025-01-27,0.142958333333333,0,21,0,0,21
"6","D","6DB",2025-01-28,0.141,0,22,0,0,22
"6","D","6DB",2025-01-29,0.139916666666667,0,23,0,0,23
"6","D","6DB",2025-01-30,0.140229166666667,0,24,0,0,24
"6","D","6DB",2025-01-31,0.1404375,8.128,0,8.128,8.128,0
"6","D","6DB",2025-02-01,0.1419375,26.416,0,34.544,34.544,0
"6","D","6DB",2025-02-02,0.164895833333333,11.176,0,45.72,45.72,0
"6","D","6DB",2025-02-03,0.222145833333333,14.986,0,60.706,60.706,0
"6","D","6DB",2025-02-04,0.235416666666667,56.642,0,117.348,117.348,0
